Audio File	Object Path
E:\AudioSamples\Pokemon\Pokemon SFX Attack Moves & Sound Effects Collection\GEN 1 SFX - Attack Moves - RBY\Haze.wav	\Actor-Mixer Hierarchy\Default Work Unit\SFX\SFX_Moves\<Sound SFX>Haze
E:\AudioSamples\Pokemon\Pokemon SFX Attack Moves & Sound Effects Collection\GEN 1 SFX - Attack Moves - RBY\Headbutt.wav	\Actor-Mixer Hierarchy\Default Work Unit\SFX\SFX_Moves\<Sound SFX>Headbutt
E:\AudioSamples\Pokemon\Pokemon SFX Attack Moves & Sound Effects Collection\GEN 1 SFX - Attack Moves - RBY\HighJumpKick.wav	\Actor-Mixer Hierarchy\Default Work Unit\SFX\SFX_Moves\<Sound SFX>HighJumpKick
E:\AudioSamples\Pokemon\Pokemon SFX Attack Moves & Sound Effects Collection\GEN 1 SFX - Attack Moves - RBY\HornAttack.wav	\Actor-Mixer Hierarchy\Default Work Unit\SFX\SFX_Moves\<Sound SFX>HornAttack
E:\AudioSamples\Pokemon\Pokemon SFX Attack Moves & Sound Effects Collection\GEN 1 SFX - Attack Moves - RBY\HornDrill.wav	\Actor-Mixer Hierarchy\Default Work Unit\SFX\SFX_Moves\<Sound SFX>HornDrill
E:\AudioSamples\Pokemon\Pokemon SFX Attack Moves & Sound Effects Collection\GEN 1 SFX - Attack Moves - RBY\HydroPump.wav	\Actor-Mixer Hierarchy\Default Work Unit\SFX\SFX_Moves\<Random Container>HydroPump\<Sound SFX>HydroPump
E:\AudioSamples\Pokemon\Pokemon SFX Attack Moves & Sound Effects Collection\GEN 1 SFX - Attack Moves - RBY\HydroPump1.wav	\Actor-Mixer Hierarchy\Default Work Unit\SFX\SFX_Moves\<Random Container>HydroPump\<Sound SFX>HydroPump1
E:\AudioSamples\Pokemon\Pokemon SFX Attack Moves & Sound Effects Collection\GEN 1 SFX - Attack Moves - RBY\HydroPump2.wav	\Actor-Mixer Hierarchy\Default Work Unit\SFX\SFX_Moves\<Random Container>HydroPump\<Sound SFX>HydroPump2
E:\AudioSamples\Pokemon\Pokemon SFX Attack Moves & Sound Effects Collection\GEN 1 SFX - Attack Moves - RBY\HydroPump3.wav	\Actor-Mixer Hierarchy\Default Work Unit\SFX\SFX_Moves\<Random Container>HydroPump\<Sound SFX>HydroPump3
E:\AudioSamples\Pokemon\Pokemon SFX Attack Moves & Sound Effects Collection\GEN 1 SFX - Attack Moves - RBY\HydroPumpDirect.wav	\Actor-Mixer Hierarchy\Default Work Unit\SFX\SFX_Moves\<Random Container>HydroPump\<Sound SFX>HydroPumpDirect
E:\AudioSamples\Pokemon\Pokemon SFX Attack Moves & Sound Effects Collection\GEN 1 SFX - Attack Moves - RBY\HydroPumpSingle.wav	\Actor-Mixer Hierarchy\Default Work Unit\SFX\SFX_Moves\<Random Container>HydroPump\<Sound SFX>HydroPumpSingle
E:\AudioSamples\Pokemon\Pokemon SFX Attack Moves & Sound Effects Collection\GEN 1 SFX - Attack Moves - RBY\HyperBeam.wav	\Actor-Mixer Hierarchy\Default Work Unit\SFX\SFX_Moves\<Blend Container>HyperBeam\<Sound SFX>HyperBeam
E:\AudioSamples\Pokemon\Pokemon SFX Attack Moves & Sound Effects Collection\GEN 1 SFX - Attack Moves - RBY\HyperBeam1.wav	\Actor-Mixer Hierarchy\Default Work Unit\SFX\SFX_Moves\<Blend Container>HyperBeam\<Sound SFX>HyperBeam1
E:\AudioSamples\Pokemon\Pokemon SFX Attack Moves & Sound Effects Collection\GEN 1 SFX - Attack Moves - RBY\HyperBeam2.wav	\Actor-Mixer Hierarchy\Default Work Unit\SFX\SFX_Moves\<Blend Container>HyperBeam\<Sound SFX>HyperBeam2
E:\AudioSamples\Pokemon\Pokemon SFX Attack Moves & Sound Effects Collection\GEN 1 SFX - Attack Moves - RBY\HyperBeam3.wav	\Actor-Mixer Hierarchy\Default Work Unit\SFX\SFX_Moves\<Blend Container>HyperBeam\<Sound SFX>HyperBeam3
E:\AudioSamples\Pokemon\Pokemon SFX Attack Moves & Sound Effects Collection\GEN 1 SFX - Attack Moves - RBY\HyperBeamLaser.wav	\Actor-Mixer Hierarchy\Default Work Unit\SFX\SFX_Moves\<Blend Container>HyperBeam\<Sound SFX>HyperBeamLaser
E:\AudioSamples\Pokemon\Pokemon SFX Attack Moves & Sound Effects Collection\GEN 1 SFX - Attack Moves - RBY\HyperBeamLaserDirect.wav	\Actor-Mixer Hierarchy\Default Work Unit\SFX\SFX_Moves\<Blend Container>HyperBeam\<Sound SFX>HyperBeamLaserDirect
E:\AudioSamples\Pokemon\Pokemon SFX Attack Moves & Sound Effects Collection\GEN 1 SFX - Attack Moves - RBY\HyperFang.wav	\Actor-Mixer Hierarchy\Default Work Unit\SFX\SFX_Moves\<Random Container>HyperFang\<Sound SFX>HyperFang
E:\AudioSamples\Pokemon\Pokemon SFX Attack Moves & Sound Effects Collection\GEN 1 SFX - Attack Moves - RBY\HyperFang1.wav	\Actor-Mixer Hierarchy\Default Work Unit\SFX\SFX_Moves\<Random Container>HyperFang\<Sound SFX>HyperFang1
E:\AudioSamples\Pokemon\Pokemon SFX Attack Moves & Sound Effects Collection\GEN 1 SFX - Attack Moves - RBY\HyperFang2.wav	\Actor-Mixer Hierarchy\Default Work Unit\SFX\SFX_Moves\<Random Container>HyperFang\<Sound SFX>HyperFang2
E:\AudioSamples\Pokemon\Pokemon SFX Attack Moves & Sound Effects Collection\GEN 1 SFX - Attack Moves - RBY\Hypnosis.wav	\Actor-Mixer Hierarchy\Default Work Unit\SFX\SFX_Moves\<Sound SFX>Hypnosis
E:\AudioSamples\Pokemon\Pokemon SFX Attack Moves & Sound Effects Collection\GEN 1 SFX - Attack Moves - RBY\IMHIT_Damage.wav	\Actor-Mixer Hierarchy\Default Work Unit\SFX\SFX_Moves\<Sound SFX>IMHIT
E:\AudioSamples\Pokemon\Pokemon SFX Attack Moves & Sound Effects Collection\GEN 1 SFX - Attack Moves - RBY\IMHITSUPER_Super_Effective.wav	\Actor-Mixer Hierarchy\Default Work Unit\SFX\SFX_Moves\<Sound SFX>IMHITSUPER
E:\AudioSamples\Pokemon\Pokemon SFX Attack Moves & Sound Effects Collection\GEN 1 SFX - Attack Moves - RBY\IMHITWEAK_Not_Very_Effective.wav	\Actor-Mixer Hierarchy\Default Work Unit\SFX\SFX_Moves\<Sound SFX>IMHITWEAK
E:\AudioSamples\Pokemon\Pokemon SFX Attack Moves & Sound Effects Collection\GEN 1 SFX - Attack Moves - RBY\IceBeam.wav	\Actor-Mixer Hierarchy\Default Work Unit\SFX\SFX_Moves\<Random Container>IceBeam\<Sound SFX>IceBeam
E:\AudioSamples\Pokemon\Pokemon SFX Attack Moves & Sound Effects Collection\GEN 1 SFX - Attack Moves - RBY\IceBeam1.wav	\Actor-Mixer Hierarchy\Default Work Unit\SFX\SFX_Moves\<Random Container>IceBeam\<Sound SFX>IceBeam1
E:\AudioSamples\Pokemon\Pokemon SFX Attack Moves & Sound Effects Collection\GEN 1 SFX - Attack Moves - RBY\IceBeam2.wav	\Actor-Mixer Hierarchy\Default Work Unit\SFX\SFX_Moves\<Random Container>IceBeam\<Sound SFX>IceBeam2
E:\AudioSamples\Pokemon\Pokemon SFX Attack Moves & Sound Effects Collection\GEN 1 SFX - Attack Moves - RBY\IceBeam3.wav	\Actor-Mixer Hierarchy\Default Work Unit\SFX\SFX_Moves\<Random Container>IceBeam\<Sound SFX>IceBeam3
E:\AudioSamples\Pokemon\Pokemon SFX Attack Moves & Sound Effects Collection\GEN 1 SFX - Attack Moves - RBY\IcePunch.wav	\Actor-Mixer Hierarchy\Default Work Unit\SFX\SFX_Moves\<Sound SFX>IcePunch
E:\AudioSamples\Pokemon\Pokemon SFX Attack Moves & Sound Effects Collection\GEN 1 SFX - Attack Moves - RBY\JumpKick.wav	\Actor-Mixer Hierarchy\Default Work Unit\SFX\SFX_Moves\<Sound SFX>JumpKick
E:\AudioSamples\Pokemon\Pokemon SFX Attack Moves & Sound Effects Collection\GEN 1 SFX - Attack Moves - RBY\KarateChop.wav	\Actor-Mixer Hierarchy\Default Work Unit\SFX\SFX_Moves\<Random Container>KarateChop\<Sound SFX>KarateChop
E:\AudioSamples\Pokemon\Pokemon SFX Attack Moves & Sound Effects Collection\GEN 1 SFX - Attack Moves - RBY\KarateChopWHit.wav	\Actor-Mixer Hierarchy\Default Work Unit\SFX\SFX_Moves\<Random Container>KarateChop\<Sound SFX>KarateChopWHit
E:\AudioSamples\Pokemon\Pokemon SFX Attack Moves & Sound Effects Collection\GEN 1 SFX - Attack Moves - RBY\Kinesis.wav	\Actor-Mixer Hierarchy\Default Work Unit\SFX\SFX_Moves\<Sound SFX>Kinesis
E:\AudioSamples\Pokemon\Pokemon SFX Attack Moves & Sound Effects Collection\GEN 1 SFX - Attack Moves - RBY\LeechLife.wav	\Actor-Mixer Hierarchy\Default Work Unit\SFX\SFX_Moves\<Random Container>LeechLife\<Sound SFX>LeechLife
E:\AudioSamples\Pokemon\Pokemon SFX Attack Moves & Sound Effects Collection\GEN 1 SFX - Attack Moves - RBY\LeechLife1.wav	\Actor-Mixer Hierarchy\Default Work Unit\SFX\SFX_Moves\<Random Container>LeechLife\<Sound SFX>LeechLife1
E:\AudioSamples\Pokemon\Pokemon SFX Attack Moves & Sound Effects Collection\GEN 1 SFX - Attack Moves - RBY\LeechLife2.wav	\Actor-Mixer Hierarchy\Default Work Unit\SFX\SFX_Moves\<Random Container>LeechLife\<Sound SFX>LeechLife2
E:\AudioSamples\Pokemon\Pokemon SFX Attack Moves & Sound Effects Collection\GEN 1 SFX - Attack Moves - RBY\LeechSeed.wav	\Actor-Mixer Hierarchy\Default Work Unit\SFX\SFX_Moves\<Sound SFX>LeechSeed
E:\AudioSamples\Pokemon\Pokemon SFX Attack Moves & Sound Effects Collection\GEN 1 SFX - Attack Moves - RBY\Leer.wav	\Actor-Mixer Hierarchy\Default Work Unit\SFX\SFX_Moves\<Sound SFX>Leer
E:\AudioSamples\Pokemon\Pokemon SFX Attack Moves & Sound Effects Collection\GEN 1 SFX - Attack Moves - RBY\Lick.wav	\Actor-Mixer Hierarchy\Default Work Unit\SFX\SFX_Moves\<Random Container>Lick\<Sound SFX>Lick
E:\AudioSamples\Pokemon\Pokemon SFX Attack Moves & Sound Effects Collection\GEN 1 SFX - Attack Moves - RBY\Lick1.wav	\Actor-Mixer Hierarchy\Default Work Unit\SFX\SFX_Moves\<Random Container>Lick\<Sound SFX>Lick1
E:\AudioSamples\Pokemon\Pokemon SFX Attack Moves & Sound Effects Collection\GEN 1 SFX - Attack Moves - RBY\Lick2.wav	\Actor-Mixer Hierarchy\Default Work Unit\SFX\SFX_Moves\<Random Container>Lick\<Sound SFX>Lick2
E:\AudioSamples\Pokemon\Pokemon SFX Attack Moves & Sound Effects Collection\GEN 1 SFX - Attack Moves - RBY\Lick3.wav	\Actor-Mixer Hierarchy\Default Work Unit\SFX\SFX_Moves\<Random Container>Lick\<Sound SFX>Lick3
E:\AudioSamples\Pokemon\Pokemon SFX Attack Moves & Sound Effects Collection\GEN 1 SFX - Attack Moves - RBY\LightScreen.wav	\Actor-Mixer Hierarchy\Default Work Unit\SFX\SFX_Moves\<Random Container>LightScreen\<Sound SFX>LightScreen
E:\AudioSamples\Pokemon\Pokemon SFX Attack Moves & Sound Effects Collection\GEN 1 SFX - Attack Moves - RBY\LightScreenDelay.wav	\Actor-Mixer Hierarchy\Default Work Unit\SFX\SFX_Moves\<Random Container>LightScreen\<Sound SFX>LightScreenDelay
E:\AudioSamples\Pokemon\Pokemon SFX Attack Moves & Sound Effects Collection\GEN 1 SFX - Attack Moves - RBY\LightScreenSingle.wav	\Actor-Mixer Hierarchy\Default Work Unit\SFX\SFX_Moves\<Random Container>LightScreen\<Sound SFX>LightScreenSingle
E:\AudioSamples\Pokemon\Pokemon SFX Attack Moves & Sound Effects Collection\GEN 1 SFX - Attack Moves - RBY\LovelyKiss.wav	\Actor-Mixer Hierarchy\Default Work Unit\SFX\SFX_Moves\<Sound SFX>LovelyKiss
E:\AudioSamples\Pokemon\Pokemon SFX Attack Moves & Sound Effects Collection\GEN 1 SFX - Attack Moves - RBY\LowKick.wav	\Actor-Mixer Hierarchy\Default Work Unit\SFX\SFX_Moves\<Sound SFX>LowKick
E:\AudioSamples\Pokemon\Pokemon SFX Attack Moves & Sound Effects Collection\GEN 1 SFX - Attack Moves - RBY\Meditate.wav	\Actor-Mixer Hierarchy\Default Work Unit\SFX\SFX_Moves\<Sound SFX>Meditate
E:\AudioSamples\Pokemon\Pokemon SFX Attack Moves & Sound Effects Collection\GEN 1 SFX - Attack Moves - RBY\MegaDrain.wav	\Actor-Mixer Hierarchy\Default Work Unit\SFX\SFX_Moves\<Random Container>MegaDrain\<Sound SFX>MegaDrain
E:\AudioSamples\Pokemon\Pokemon SFX Attack Moves & Sound Effects Collection\GEN 1 SFX - Attack Moves - RBY\MegaDrain1.wav	\Actor-Mixer Hierarchy\Default Work Unit\SFX\SFX_Moves\<Random Container>MegaDrain\<Sound SFX>MegaDrain1
E:\AudioSamples\Pokemon\Pokemon SFX Attack Moves & Sound Effects Collection\GEN 1 SFX - Attack Moves - RBY\MegaDrain2.wav	\Actor-Mixer Hierarchy\Default Work Unit\SFX\SFX_Moves\<Random Container>MegaDrain\<Sound SFX>MegaDrain2
E:\AudioSamples\Pokemon\Pokemon SFX Attack Moves & Sound Effects Collection\GEN 1 SFX - Attack Moves - RBY\MegaKick.wav	\Actor-Mixer Hierarchy\Default Work Unit\SFX\SFX_Moves\<Sound SFX>MegaKick
E:\AudioSamples\Pokemon\Pokemon SFX Attack Moves & Sound Effects Collection\GEN 1 SFX - Attack Moves - RBY\MegaPunch.wav	\Actor-Mixer Hierarchy\Default Work Unit\SFX\SFX_Moves\<Sound SFX>MegaPunch
E:\AudioSamples\Pokemon\Pokemon SFX Attack Moves & Sound Effects Collection\GEN 1 SFX - Attack Moves - RBY\Metronome.wav	\Actor-Mixer Hierarchy\Default Work Unit\SFX\SFX_Moves\<Random Container>Metronome\<Sound SFX>Metronome
E:\AudioSamples\Pokemon\Pokemon SFX Attack Moves & Sound Effects Collection\GEN 1 SFX - Attack Moves - RBY\MetronomeSingle.wav	\Actor-Mixer Hierarchy\Default Work Unit\SFX\SFX_Moves\<Random Container>Metronome\<Sound SFX>MetronomeSingle
E:\AudioSamples\Pokemon\Pokemon SFX Attack Moves & Sound Effects Collection\GEN 1 SFX - Attack Moves - RBY\Mimic1.wav	\Actor-Mixer Hierarchy\Default Work Unit\SFX\SFX_Moves\<Random Container>Mimic\<Sound SFX>Mimic1
E:\AudioSamples\Pokemon\Pokemon SFX Attack Moves & Sound Effects Collection\GEN 1 SFX - Attack Moves - RBY\Mimic2.wav	\Actor-Mixer Hierarchy\Default Work Unit\SFX\SFX_Moves\<Random Container>Mimic\<Sound SFX>Mimic2
E:\AudioSamples\Pokemon\Pokemon SFX Attack Moves & Sound Effects Collection\GEN 1 SFX - Attack Moves - RBY\Minimize.wav	\Actor-Mixer Hierarchy\Default Work Unit\SFX\SFX_Moves\<Sound SFX>Minimize
E:\AudioSamples\Pokemon\Pokemon SFX Attack Moves & Sound Effects Collection\GEN 1 SFX - Attack Moves - RBY\Mist.wav	\Actor-Mixer Hierarchy\Default Work Unit\SFX\SFX_Moves\<Random Container>Mist\<Sound SFX>Mist
E:\AudioSamples\Pokemon\Pokemon SFX Attack Moves & Sound Effects Collection\GEN 1 SFX - Attack Moves - RBY\Mist1.wav	\Actor-Mixer Hierarchy\Default Work Unit\SFX\SFX_Moves\<Random Container>Mist\<Sound SFX>Mist1
E:\AudioSamples\Pokemon\Pokemon SFX Attack Moves & Sound Effects Collection\GEN 1 SFX - Attack Moves - RBY\Mist2.wav	\Actor-Mixer Hierarchy\Default Work Unit\SFX\SFX_Moves\<Random Container>Mist\<Sound SFX>Mist2
E:\AudioSamples\Pokemon\Pokemon SFX Attack Moves & Sound Effects Collection\GEN 1 SFX - Attack Moves - RBY\Mist3.wav	\Actor-Mixer Hierarchy\Default Work Unit\SFX\SFX_Moves\<Random Container>Mist\<Sound SFX>Mist3
E:\AudioSamples\Pokemon\Pokemon SFX Attack Moves & Sound Effects Collection\GEN 1 SFX - Attack Moves - RBY\NightShade.wav	\Actor-Mixer Hierarchy\Default Work Unit\SFX\SFX_Moves\<Sound SFX>NightShade
E:\AudioSamples\Pokemon\Pokemon SFX Attack Moves & Sound Effects Collection\GEN 1 SFX - Attack Moves - RBY\Payday.wav	\Actor-Mixer Hierarchy\Default Work Unit\SFX\SFX_Moves\<Random Container>Payday\<Sound SFX>Payday
E:\AudioSamples\Pokemon\Pokemon SFX Attack Moves & Sound Effects Collection\GEN 1 SFX - Attack Moves - RBY\Payday1.wav	\Actor-Mixer Hierarchy\Default Work Unit\SFX\SFX_Moves\<Random Container>Payday\<Sound SFX>Payday1
E:\AudioSamples\Pokemon\Pokemon SFX Attack Moves & Sound Effects Collection\GEN 1 SFX - Attack Moves - RBY\Payday2.wav	\Actor-Mixer Hierarchy\Default Work Unit\SFX\SFX_Moves\<Random Container>Payday\<Sound SFX>Payday2
E:\AudioSamples\Pokemon\Pokemon SFX Attack Moves & Sound Effects Collection\GEN 1 SFX - Attack Moves - RBY\Peck.wav	\Actor-Mixer Hierarchy\Default Work Unit\SFX\SFX_Moves\<Sound SFX>Peck
E:\AudioSamples\Pokemon\Pokemon SFX Attack Moves & Sound Effects Collection\GEN 1 SFX - Attack Moves - RBY\PetalDance.wav	\Actor-Mixer Hierarchy\Default Work Unit\SFX\SFX_Moves\<Sound SFX>PetalDance
E:\AudioSamples\Pokemon\Pokemon SFX Attack Moves & Sound Effects Collection\GEN 1 SFX - Attack Moves - RBY\PoisonGas.wav	\Actor-Mixer Hierarchy\Default Work Unit\SFX\SFX_Moves\<Sound SFX>PoisonGas
E:\AudioSamples\Pokemon\Pokemon SFX Attack Moves & Sound Effects Collection\GEN 1 SFX - Attack Moves - RBY\PoisonPowder.wav	\Actor-Mixer Hierarchy\Default Work Unit\SFX\SFX_Moves\<Sound SFX>PoisonPowder
E:\AudioSamples\Pokemon\Pokemon SFX Attack Moves & Sound Effects Collection\GEN 1 SFX - Attack Moves - RBY\PoisonSting.wav	\Actor-Mixer Hierarchy\Default Work Unit\SFX\SFX_Moves\<Sound SFX>PoisonSting
E:\AudioSamples\Pokemon\Pokemon SFX Attack Moves & Sound Effects Collection\GEN 1 SFX - Attack Moves - RBY\Pound.wav	\Actor-Mixer Hierarchy\Default Work Unit\SFX\SFX_Moves\<Sound SFX>Pound
E:\AudioSamples\Pokemon\Pokemon SFX Attack Moves & Sound Effects Collection\GEN 1 SFX - Attack Moves - RBY\Psybeam(LOOP).wav	\Actor-Mixer Hierarchy\Default Work Unit\SFX\SFX_Moves\<Random Container>Psybeam\<Sound SFX>Psybeam(LOOP)
E:\AudioSamples\Pokemon\Pokemon SFX Attack Moves & Sound Effects Collection\GEN 1 SFX - Attack Moves - RBY\Psybeam.wav	\Actor-Mixer Hierarchy\Default Work Unit\SFX\SFX_Moves\<Random Container>Psybeam\<Sound SFX>Psybeam
E:\AudioSamples\Pokemon\Pokemon SFX Attack Moves & Sound Effects Collection\GEN 1 SFX - Attack Moves - RBY\Psybeam1.wav	\Actor-Mixer Hierarchy\Default Work Unit\SFX\SFX_Moves\<Random Container>Psybeam\<Sound SFX>Psybeam1
E:\AudioSamples\Pokemon\Pokemon SFX Attack Moves & Sound Effects Collection\GEN 1 SFX - Attack Moves - RBY\Psybeam2.wav	\Actor-Mixer Hierarchy\Default Work Unit\SFX\SFX_Moves\<Random Container>Psybeam\<Sound SFX>Psybeam2
E:\AudioSamples\Pokemon\Pokemon SFX Attack Moves & Sound Effects Collection\GEN 1 SFX - Attack Moves - RBY\Psybeam3.wav	\Actor-Mixer Hierarchy\Default Work Unit\SFX\SFX_Moves\<Random Container>Psybeam\<Sound SFX>Psybeam3
E:\AudioSamples\Pokemon\Pokemon SFX Attack Moves & Sound Effects Collection\GEN 1 SFX - Attack Moves - RBY\PsybeamDirect.wav	\Actor-Mixer Hierarchy\Default Work Unit\SFX\SFX_Moves\<Random Container>Psybeam\<Sound SFX>PsybeamDirect
E:\AudioSamples\Pokemon\Pokemon SFX Attack Moves & Sound Effects Collection\GEN 1 SFX - Attack Moves - RBY\Psychic.wav	\Actor-Mixer Hierarchy\Default Work Unit\SFX\SFX_Moves\<Random Container>Psychic\<Sound SFX>Psychic
E:\AudioSamples\Pokemon\Pokemon SFX Attack Moves & Sound Effects Collection\GEN 1 SFX - Attack Moves - RBY\Psychic1.wav	\Actor-Mixer Hierarchy\Default Work Unit\SFX\SFX_Moves\<Random Container>Psychic\<Sound SFX>Psychic1
E:\AudioSamples\Pokemon\Pokemon SFX Attack Moves & Sound Effects Collection\GEN 1 SFX - Attack Moves - RBY\Psychic2.wav	\Actor-Mixer Hierarchy\Default Work Unit\SFX\SFX_Moves\<Random Container>Psychic\<Sound SFX>Psychic2
E:\AudioSamples\Pokemon\Pokemon SFX Attack Moves & Sound Effects Collection\GEN 1 SFX - Attack Moves - RBY\Psychic3.wav	\Actor-Mixer Hierarchy\Default Work Unit\SFX\SFX_Moves\<Random Container>Psychic\<Sound SFX>Psychic3
E:\AudioSamples\Pokemon\Pokemon SFX Attack Moves & Sound Effects Collection\GEN 1 SFX - Attack Moves - RBY\Psywave.wav	\Actor-Mixer Hierarchy\Default Work Unit\SFX\SFX_Moves\<Random Container>Psywave\<Sound SFX>Psywave
E:\AudioSamples\Pokemon\Pokemon SFX Attack Moves & Sound Effects Collection\GEN 1 SFX - Attack Moves - RBY\Psywave1.wav	\Actor-Mixer Hierarchy\Default Work Unit\SFX\SFX_Moves\<Random Container>Psywave\<Sound SFX>Psywave1
E:\AudioSamples\Pokemon\Pokemon SFX Attack Moves & Sound Effects Collection\GEN 1 SFX - Attack Moves - RBY\Psywave2.wav	\Actor-Mixer Hierarchy\Default Work Unit\SFX\SFX_Moves\<Random Container>Psywave\<Sound SFX>Psywave2
E:\AudioSamples\Pokemon\Pokemon SFX Attack Moves & Sound Effects Collection\GEN 1 SFX - Attack Moves - RBY\Psywave3.wav	\Actor-Mixer Hierarchy\Default Work Unit\SFX\SFX_Moves\<Random Container>Psywave\<Sound SFX>Psywave3
E:\AudioSamples\Pokemon\Pokemon SFX Attack Moves & Sound Effects Collection\GEN 1 SFX - Attack Moves - RBY\QuickAttack.wav	\Actor-Mixer Hierarchy\Default Work Unit\SFX\SFX_Moves\<Sound SFX>QuickAttack
E:\AudioSamples\Pokemon\Pokemon SFX Attack Moves & Sound Effects Collection\GEN 1 SFX - Attack Moves - RBY\Rage.wav	\Actor-Mixer Hierarchy\Default Work Unit\SFX\SFX_Moves\<Sound SFX>Rage
E:\AudioSamples\Pokemon\Pokemon SFX Attack Moves & Sound Effects Collection\GEN 1 SFX - Attack Moves - RBY\RazorLeaf.wav	\Actor-Mixer Hierarchy\Default Work Unit\SFX\SFX_Moves\<Random Container>RazorLeaf\<Sound SFX>RazorLeaf
E:\AudioSamples\Pokemon\Pokemon SFX Attack Moves & Sound Effects Collection\GEN 1 SFX - Attack Moves - RBY\RazorLeaf1.wav	\Actor-Mixer Hierarchy\Default Work Unit\SFX\SFX_Moves\<Random Container>RazorLeaf\<Sound SFX>RazorLeaf1
E:\AudioSamples\Pokemon\Pokemon SFX Attack Moves & Sound Effects Collection\GEN 1 SFX - Attack Moves - RBY\RazorLeaf2.wav	\Actor-Mixer Hierarchy\Default Work Unit\SFX\SFX_Moves\<Random Container>RazorLeaf\<Sound SFX>RazorLeaf2
E:\AudioSamples\Pokemon\Pokemon SFX Attack Moves & Sound Effects Collection\GEN 1 SFX - Attack Moves - RBY\RazorWind.wav	\Actor-Mixer Hierarchy\Default Work Unit\SFX\SFX_Moves\<Sound SFX>RazorWind
E:\AudioSamples\Pokemon\Pokemon SFX Attack Moves & Sound Effects Collection\GEN 1 SFX - Attack Moves - RBY\Recover.wav	\Actor-Mixer Hierarchy\Default Work Unit\SFX\SFX_Moves\<Random Container>Recover\<Sound SFX>Recover
E:\AudioSamples\Pokemon\Pokemon SFX Attack Moves & Sound Effects Collection\GEN 1 SFX - Attack Moves - RBY\Recover1.wav	\Actor-Mixer Hierarchy\Default Work Unit\SFX\SFX_Moves\<Random Container>Recover\<Sound SFX>Recover1
E:\AudioSamples\Pokemon\Pokemon SFX Attack Moves & Sound Effects Collection\GEN 1 SFX - Attack Moves - RBY\Recover2.wav	\Actor-Mixer Hierarchy\Default Work Unit\SFX\SFX_Moves\<Random Container>Recover\<Sound SFX>Recover2
E:\AudioSamples\Pokemon\Pokemon SFX Attack Moves & Sound Effects Collection\GEN 1 SFX - Attack Moves - RBY\RecoverDirect.wav	\Actor-Mixer Hierarchy\Default Work Unit\SFX\SFX_Moves\<Random Container>Recover\<Sound SFX>RecoverDirect
E:\AudioSamples\Pokemon\Pokemon SFX Attack Moves & Sound Effects Collection\GEN 1 SFX - Attack Moves - RBY\Reflect.wav	\Actor-Mixer Hierarchy\Default Work Unit\SFX\SFX_Moves\<Random Container>Reflect\<Sound SFX>Reflect
E:\AudioSamples\Pokemon\Pokemon SFX Attack Moves & Sound Effects Collection\GEN 1 SFX - Attack Moves - RBY\ReflectDelay.wav	\Actor-Mixer Hierarchy\Default Work Unit\SFX\SFX_Moves\<Random Container>Reflect\<Sound SFX>ReflectDelay
E:\AudioSamples\Pokemon\Pokemon SFX Attack Moves & Sound Effects Collection\GEN 1 SFX - Attack Moves - RBY\ReflectSingle.wav	\Actor-Mixer Hierarchy\Default Work Unit\SFX\SFX_Moves\<Random Container>Reflect\<Sound SFX>ReflectSingle
E:\AudioSamples\Pokemon\Pokemon SFX Attack Moves & Sound Effects Collection\GEN 1 SFX - Attack Moves - RBY\Rest.wav	\Actor-Mixer Hierarchy\Default Work Unit\SFX\SFX_Moves\<Sound SFX>Rest
E:\AudioSamples\Pokemon\Pokemon SFX Attack Moves & Sound Effects Collection\GEN 1 SFX - Attack Moves - RBY\RockSlide.wav	\Actor-Mixer Hierarchy\Default Work Unit\SFX\SFX_Moves\<Random Container>RockSlide\<Sound SFX>RockSlide
E:\AudioSamples\Pokemon\Pokemon SFX Attack Moves & Sound Effects Collection\GEN 1 SFX - Attack Moves - RBY\RockSlide1.wav	\Actor-Mixer Hierarchy\Default Work Unit\SFX\SFX_Moves\<Random Container>RockSlide\<Sound SFX>RockSlide1
E:\AudioSamples\Pokemon\Pokemon SFX Attack Moves & Sound Effects Collection\GEN 1 SFX - Attack Moves - RBY\RockSlide2.wav	\Actor-Mixer Hierarchy\Default Work Unit\SFX\SFX_Moves\<Random Container>RockSlide\<Sound SFX>RockSlide2
E:\AudioSamples\Pokemon\Pokemon SFX Attack Moves & Sound Effects Collection\GEN 1 SFX - Attack Moves - RBY\RockSlide3.wav	\Actor-Mixer Hierarchy\Default Work Unit\SFX\SFX_Moves\<Random Container>RockSlide\<Sound SFX>RockSlide3
E:\AudioSamples\Pokemon\Pokemon SFX Attack Moves & Sound Effects Collection\GEN 1 SFX - Attack Moves - RBY\RockThrow.wav	\Actor-Mixer Hierarchy\Default Work Unit\SFX\SFX_Moves\<Sound SFX>RockThrow
E:\AudioSamples\Pokemon\Pokemon SFX Attack Moves & Sound Effects Collection\GEN 1 SFX - Attack Moves - RBY\RollingKick.wav	\Actor-Mixer Hierarchy\Default Work Unit\SFX\SFX_Moves\<Sound SFX>RollingKick
E:\AudioSamples\Pokemon\Pokemon SFX Attack Moves & Sound Effects Collection\GEN 1 SFX - Attack Moves - RBY\SandAttack.wav	\Actor-Mixer Hierarchy\Default Work Unit\SFX\SFX_Moves\<Sound SFX>SandAttack
